Order_ID,Date,Month,Year,Category_Type,Category,Category Image,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O00705,14-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,2,12.12,24.24,7.31,3.41,13.52,In-Store,Card
O00706,24-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,1,6.9,6.9,2.14,0.82,3.94,Swiggy,Online
O00707,04-10-2025,October,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,1,18.82,18.82,7.98,2.72,8.12,Zomato,Online
O00708,24-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,4.04,16.16,5.45,2.45,8.26,Swiggy,Cash
O00709,18-04-2025,April,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,3,8.86,26.58,8.28,4.98,13.32,UberEats,UPI
O00710,13-05-2025,May,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,3,12.16,36.48,16.16,4.84,15.48,UberEats,Online
O00711,25-06-2025,June,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,3,10.05,30.15,10.09,3.98,16.08,In-Store,Card
O00712,25-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,1,6.62,6.62,2.49,0.79,3.34,UberEats,Online
O00713,20-10-2025,October,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,1,16.77,16.77,5.9,2.45,8.42,UberEats,Card
O00714,10-08-2025,August,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,1,6.11,6.11,1.98,1.02,3.11,Zomato,Online
O00715,01-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,3,11.55,34.65,12.94,4.95,16.76,UberEats,Online
O00716,09-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,8.31,8.31,3.41,1.26,3.64,Swiggy,Card
O00717,21-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,1,6.67,6.67,2.42,1.16,3.09,In-Store,UPI
O00718,04-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,3,6.97,20.91,6.6,2.56,11.75,UberEats,Cash
O00719,04-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,2,10.86,21.72,7.06,2.7,11.96,Zomato,UPI
O00720,16-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,2,5.68,11.36,5.04,1.84,4.48,Swiggy,Online
O00721,27-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,2,9.33,18.66,8.04,3.13,7.49,Zomato,UPI
O00722,20-11-2025,November,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,7.77,7.77,2.91,1.1,3.76,Swiggy,Card
O00723,27-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,4,11.05,44.2,19.53,7.5,17.17,UberEats,Online
O00724,16-08-2025,August,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,3,13.47,40.41,12.99,6.84,20.58,In-Store,Card
O00725,12-01-2025,January,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,1,13.92,13.92,5.59,2.47,5.86,Swiggy,Card
O00726,23-07-2025,July,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Paneer Delight,2,17.76,35.52,14.88,3.8,16.84,In-Store,Cash
O00727,23-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,6.8,6.8,2.27,1.17,3.36,UberEats,Card
O00728,02-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,1,11.85,11.85,4.51,2.18,5.16,Zomato,UPI
O00729,17-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,3,18.43,55.29,17.64,7.11,30.54,Swiggy,Cash
O00730,02-07-2025,July,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,3,10.08,30.24,12.95,5.69,11.6,UberEats,Online
O00731,24-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,4.38,8.76,3.48,0.89,4.39,In-Store,UPI
O00732,04-09-2025,September,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,4,5.04,20.16,8.7,2.8,8.66,In-Store,UPI
O00733,31-07-2025,July,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,4,13.74,54.96,20.99,10.89,23.08,Swiggy,Cash
O00734,11-03-2025,March,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,2,10.11,20.22,7.38,4.04,8.8,Swiggy,Online
O00735,03-06-2025,June,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,3,13.21,39.63,12.31,6.85,20.47,Zomato,Cash
O00736,11-07-2025,July,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,4,17.07,68.28,25.24,11.76,31.28,In-Store,Card
O00737,27-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,3,11.67,35.01,12.49,6.41,16.11,UberEats,Cash
O00738,17-11-2025,November,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,3,13.73,41.19,17.33,7.3,16.56,UberEats,Online
O00739,05-02-2025,February,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,4,10.66,42.64,15.52,6.6,20.52,Swiggy,Online
O00740,20-08-2025,August,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,8.8,35.2,13.3,4.01,17.89,Zomato,UPI
O00741,19-03-2025,March,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,16.2,16.2,5.8,2.69,7.71,Swiggy,UPI
O00742,06-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,2,5.95,11.9,5.19,2.09,4.62,Zomato,Cash
O00743,08-01-2025,January,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,4,11.23,44.92,19.22,6.93,18.77,In-Store,UPI
O00744,10-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,1,8.46,8.46,3.45,1.08,3.93,UberEats,Cash
O00745,29-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,8.51,34.04,13.27,6.34,14.43,In-Store,Card
O00746,09-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,3,11.79,35.37,11.61,3.81,19.95,Zomato,Online
O00747,07-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,5.91,11.82,4.35,2.31,5.16,In-Store,Cash
O00748,07-12-2025,December,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,1,15.49,15.49,5.26,3,7.23,UberEats,UPI
O00749,19-11-2025,November,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,5.62,5.62,2.38,0.82,2.42,UberEats,Online
O00750,02-06-2025,June,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,3,16.55,49.65,16.87,8.25,24.53,Zomato,Cash
O00751,21-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,12.22,36.66,16.41,6.55,13.7,Zomato,UPI
O00752,03-03-2025,March,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,1,11.98,11.98,4.37,1.24,6.37,Swiggy,Online
O00753,02-11-2025,November,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,1,10.34,10.34,4.48,1.89,3.97,Zomato,Card
O00754,16-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,8.29,33.16,11.55,6.29,15.32,Swiggy,UPI
O00755,20-03-2025,March,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,5.63,5.63,2.06,0.94,2.63,In-Store,Card
O00756,13-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,7.74,7.74,2.99,0.83,3.92,Zomato,Cash
O00757,13-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,3,13.99,41.97,18.47,7.56,15.94,UberEats,Cash
O00758,28-12-2025,December,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,3,6.05,18.15,6.1,1.89,10.16,In-Store,Card
O00759,06-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,4.65,18.6,8.07,3.44,7.09,In-Store,UPI
O00760,11-10-2025,October,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,4,10.14,40.56,16.15,5,19.41,In-Store,UPI
O00761,05-10-2025,October,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,2,12.11,24.22,9.83,3.17,11.22,In-Store,Card
O00762,14-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,2,10.09,20.18,7.76,3.28,9.14,UberEats,Cash
O00763,03-10-2025,October,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,1,10.7,10.7,3.32,1.75,5.63,Zomato,UPI
O00764,29-07-2025,July,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,7.38,7.38,2.64,0.91,3.83,Swiggy,Cash
O00765,08-03-2025,March,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,2,19.28,38.56,13.72,6.24,18.6,Swiggy,Online
O00766,20-02-2025,February,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,1,14.69,14.69,6.57,2.42,5.7,UberEats,Cash
O00767,24-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,7.58,7.58,2.85,1.48,3.25,Zomato,Online
O00768,28-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,2,5.81,11.62,4.14,2.26,5.22,In-Store,UPI
O00769,30-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,6.5,6.5,2.58,1.28,2.64,Swiggy,UPI
O00770,21-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,6.77,6.77,2.68,1.08,3.01,Zomato,Online
O00771,09-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,7.53,15.06,5.83,2.19,7.04,In-Store,Cash
O00772,23-10-2025,October,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,2,6.48,12.96,5.4,2.09,5.47,In-Store,Cash
O00773,03-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,8.19,16.38,6.6,3.13,6.65,Zomato,Online
O00774,11-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,8.77,8.77,2.83,1.38,4.56,In-Store,Online
O00775,15-06-2025,June,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,8.61,17.22,7.08,1.89,8.25,In-Store,UPI
O00776,20-08-2025,August,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,1,11.62,11.62,4.22,1.26,6.14,Swiggy,UPI
O00777,09-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,4,8.4,33.6,13.56,5.37,14.67,Swiggy,UPI
O00778,20-04-2025,April,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,4,13.81,55.24,18.2,9.6,27.44,Zomato,Cash
O00779,24-08-2025,August,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,12.42,37.26,12.3,4.53,20.43,UberEats,UPI
O00780,08-05-2025,May,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,1,16.03,16.03,5.93,2.96,7.14,Swiggy,Online
O00781,22-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,3,5.68,17.04,6.22,2.38,8.44,In-Store,Card
O00782,20-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,1,8.46,8.46,2.65,1.17,4.64,Swiggy,Online
O00783,29-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,2,7.69,15.38,5.71,1.62,8.05,In-Store,Cash
O00784,01-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,4.37,13.11,4.22,2.59,6.3,Swiggy,UPI
O00785,22-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,4,13.74,54.96,16.56,6.35,32.05,UberEats,Card
O00786,26-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,7.15,7.15,2.39,0.81,3.95,Swiggy,Card
O00787,29-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,1,8.84,8.84,3.05,1.75,4.04,UberEats,Cash
O00788,20-10-2025,October,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,8.49,16.98,5.97,3.17,7.84,UberEats,Cash
O00789,14-09-2025,September,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,2,6.66,13.32,5.65,2.27,5.4,Zomato,Online
O00790,12-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,4,7.25,29,11.23,4.37,13.4,Zomato,Card
O00791,17-05-2025,May,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,10.99,43.96,14.34,8.24,21.38,Swiggy,Online
O00792,07-07-2025,July,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,2,13.87,27.74,11.74,2.93,13.07,UberEats,Cash
O00793,28-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,1,9.67,9.67,3.4,1.5,4.77,Zomato,Online
O00794,30-04-2025,April,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,2,16.64,33.28,11.55,5.12,16.61,Swiggy,Cash
O00795,28-01-2025,January,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,1,19.89,19.89,8.77,2.02,9.1,Swiggy,UPI
O00796,26-02-2025,February,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,1,9.77,9.77,3.65,1.45,4.67,Swiggy,UPI
O00797,03-10-2025,October,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,3,13.61,40.83,17.15,4.59,19.09,In-Store,Card
O00798,24-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,6.08,24.32,7.76,2.91,13.65,Swiggy,UPI
O00799,31-01-2025,January,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,3,7.4,22.2,9.11,3.36,9.73,Swiggy,Online
O00800,05-01-2025,January,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,4,14.03,56.12,21.49,7.7,26.93,UberEats,Cash
O00801,30-05-2025,May,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,2,4.71,9.42,4.03,1.1,4.29,In-Store,Cash
O00802,06-09-2025,September,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,6.45,12.9,5.47,1.66,5.77,Zomato,Online
O00803,31-12-2025,December,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,4,19.7,78.8,28.03,14.07,36.7,UberEats,UPI
O00804,21-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,4,8.69,34.76,10.88,5.41,18.47,UberEats,UPI
O00805,17-11-2025,November,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,2,12.37,24.74,11.09,2.54,11.11,Swiggy,UPI
O00806,16-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,4,6.6,26.4,8.91,3.33,14.16,Zomato,UPI
O00807,03-12-2025,December,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Veg Overload,2,18.71,37.42,11.53,5.15,20.74,Zomato,Online
O00808,21-10-2025,October,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,1,12.65,12.65,4.46,1.38,6.81,UberEats,Online
O00809,09-03-2025,March,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,1,19.21,19.21,8.49,3.09,7.63,Zomato,UPI
O00810,28-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,7.93,7.93,2.94,1.16,3.83,Zomato,Card
O00811,04-02-2025,February,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,4.77,9.54,3.95,1.44,4.15,UberEats,Card
O00812,16-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,2,13.48,26.96,9.7,4.93,12.33,UberEats,Online
O00813,23-11-2025,November,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,1,4.15,4.15,1.27,0.68,2.2,Zomato,Cash
O00814,05-04-2025,April,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,16.7,66.8,25.15,10.03,31.62,Zomato,Card
O00815,14-01-2025,January,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,1,6.28,6.28,2.69,1.21,2.38,Zomato,Online
O00816,29-11-2025,November,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,3,12.37,37.11,13.63,4.59,18.89,In-Store,Online
O00817,25-03-2025,March,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,2,17.25,34.5,15.08,4.1,15.32,In-Store,Cash
O00818,31-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,3,16.96,50.88,21.38,7.08,22.42,Swiggy,Card
O00819,12-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,1,7,7,2.32,1.09,3.59,In-Store,Card
O00820,27-07-2025,July,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,4,18.35,73.4,26.28,7.83,39.29,In-Store,Cash
O00821,25-02-2025,February,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,2,12.61,25.22,7.9,3.24,14.08,Zomato,Online
O00822,21-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,5.46,5.46,2.43,0.91,2.12,Zomato,UPI
O00823,23-07-2025,July,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,1,8.12,8.12,3.23,0.97,3.92,Zomato,Online
O00824,10-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,1,16.2,16.2,7.01,2.82,6.37,In-Store,Cash
O00825,14-09-2025,September,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,2,12.82,25.64,9.44,4.3,11.9,In-Store,Online
O00826,19-08-2025,August,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,4,13.47,53.88,24.17,7.07,22.64,Zomato,Online
O00827,09-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,3,6.63,19.89,8.5,2.17,9.22,Swiggy,Cash
O00828,28-12-2025,December,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,4,10.33,41.32,13.55,5.67,22.1,Swiggy,Online
O00829,19-09-2025,September,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,4.31,4.31,1.45,0.74,2.12,In-Store,Cash
O00830,21-06-2025,June,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,5.71,5.71,2.1,0.86,2.75,Zomato,Card
O00831,27-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,2,9.77,19.54,8.51,3.22,7.81,In-Store,UPI
O00832,03-04-2025,April,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,4,11.77,47.08,19.9,8.27,18.91,Swiggy,UPI
O00833,23-08-2025,August,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,6.06,24.24,10.42,3.03,10.79,In-Store,Card
O00834,29-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,2,8.28,16.56,7.19,3.16,6.21,In-Store,Online
O00835,04-11-2025,November,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,7.46,7.46,2.73,1.29,3.44,UberEats,Card
O00836,05-04-2025,April,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Corn Supreme,4,16.04,64.16,27.25,7.19,29.72,Swiggy,Card
O00837,08-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,6.66,13.32,5.36,2.6,5.36,Swiggy,Cash
O00838,02-08-2025,August,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,1,17.34,17.34,5.63,1.94,9.77,Zomato,Online
O00839,24-10-2025,October,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,4,13.22,52.88,17.59,5.37,29.92,UberEats,UPI
O00840,14-07-2025,July,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,3,11.06,33.18,12.77,5.5,14.91,UberEats,Online
O00841,04-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,6,6,2.65,0.65,2.7,In-Store,Card
O00842,18-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,2,7.9,15.8,6.11,2.31,7.38,Swiggy,Online
O00843,19-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,8.9,8.9,2.97,1.69,4.24,UberEats,UPI
O00844,22-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,3,7.5,22.5,8.97,3.45,10.08,In-Store,Online
O00845,03-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,3,4.86,14.58,6.01,2.28,6.29,Zomato,Cash
O00846,13-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,2,9.39,18.78,6.37,3.7,8.71,Zomato,Online
O00847,24-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,3,8.78,26.34,8.36,2.71,15.27,Swiggy,Card
O00848,25-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,1,7.75,7.75,3.04,0.97,3.74,UberEats,UPI
O00849,28-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,5.8,5.8,2.39,0.62,2.79,In-Store,Cash
O00850,10-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,2,12.35,24.7,10.4,3.28,11.02,In-Store,Cash
O00851,11-03-2025,March,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,1,6.68,6.68,2.36,1.28,3.04,UberEats,Online
O00852,29-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,4.91,19.64,8.27,3.58,7.79,Swiggy,Card
O00853,17-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,1,9.67,9.67,3.2,0.98,5.49,Zomato,UPI
O00854,23-06-2025,June,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,3,6.61,19.83,7.53,2.05,10.25,In-Store,Card
O00855,01-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,2,9.26,18.52,7.37,3,8.15,Swiggy,UPI
O00856,14-02-2025,February,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,2,13.42,26.84,8.33,3.81,14.7,In-Store,UPI
O00857,26-09-2025,September,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,3,10.9,32.7,10.03,5.54,17.13,UberEats,Cash
